Line Number,Location path code,selection,source,word,menu,menu_ff,full_pattern,menu_pattern,button,menu_title,is_menu,menu_multiplicity,multiplicity,Training/ Spontaneous,Utterance: Single word or phrase,Type of Sign,is_match,match_type
4810,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4811,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4812,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4813,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4814,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4815,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
4816,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4817,,NO LIKE,FINAL,No like,,FEELING,EI,E,I,FEELING,false,,1,Trained,Phrase,Abstract Sign,true,UNIQUE_MATCH
4818,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4819,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4821,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
4823,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
4824,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER,AB,A,B,TALK ABOUT,true,1,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
4826,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
4827,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
4829,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4830,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4831,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4832,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4834,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4835,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4836,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4837,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4838,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4839,,ELLIE,FINAL,Ellie,,EXPERIENCE,,,,,,,,,,,false,
4840,,ELLIE,FINAL,Ellie,,EXPERIENCE,,,,,,,,,,,false,
4841,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4842,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4843,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4844,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4845,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
4846,,WRITING,FINAL,Writing,,TO PLAY,DE,D,E,TO PLAY,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4847,,WRITING,FINAL,Writing,,TO PLAY,DE,D,E,TO PLAY,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4848,,ISABELLE'S HOUSE,FINAL,Isabelle's house,,TO PLAY,,,,,,,,,,,false,
4849,,ISABELLE'S HOUSE,FINAL,Isabelle's house,,TO PLAY,,,,,,,,,,,false,
4854,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4857,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO,B,"",B,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
4858,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO,BG,B,G,SAY HELLO TO,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
4859,,OUTSIDE WALK,FINAL,Outside walk,,SAY HELLO TO,,,,,,,,,,,false,
4861,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO,B,"",B,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
4862,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO,BG,B,G,SAY HELLO TO,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
4864,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO,BG,B,G,SAY HELLO TO,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
4865,,CAR RIDE,FINAL,Car ride,,SAY HELLO TO,BG,B,G,SAY HELLO TO,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
4867,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
4869,,PLACES,MENU,,PLACES,PLACES,I,"",I,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4870,,SOFA BASKET,FINAL,Sofa basket,,PLACES,IC,I,C,PLACES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4871,,ISABELLE'S HOUSE,FINAL,Isabelle's house,,PLACES,,,,,,,,,,,false,
4872,,ISABELLE'S HOUSE,FINAL,Isabelle's house,,PLACES,,,,,,,,,,,false,
4873,,ISABELLE'S HOUSE,FINAL,Isabelle's house,,PLACES,,,,,,,,,,,false,
4874,,ISABELLE'S HOUSE,FINAL,Isabelle's house,,PLACES,,,,,,,,,,,false,
4875,,FEELINGS,MENU,,FEELINGS,FEELINGS,,,,,,,,,,,false,
4876,,YUM,FINAL,Yum,,FEELINGS,ED,E,D,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4877,,YUM,FINAL,Yum,,FEELINGS,ED,E,D,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4878,,EXCITED,FINAL,Excited,,FEELINGS,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4879,,HAPPY,FINAL,Happy,,FEELINGS,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4880,,HAPPY,FINAL,Happy,,FEELINGS,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4881,,HAPPY,FINAL,Happy,,FEELINGS,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4882,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
4883,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4884,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4885,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4886,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4887,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4888,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
4889,,AFRAID,FINAL,Afraid,,FEELING,EK,E,K,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4890,,EXCITED,FINAL,Excited,,FEELING,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4891,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4892,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4893,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
4894,,WRITING,FINAL,Writing,,TO PLAY,DE,D,E,TO PLAY,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4895,,SNUGGLE,FINAL,Snuggle,,TO PLAY,DB,D,B,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4896,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
4897,,SAD,FINAL,Sad,,FEELING,EL,E,L,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4898,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4899,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
4903,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4904,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4905,,SEED BALL,FINAL,Seed ball,,TREATS,LD,L,D,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4906,,NUTS,FINAL,Nuts,,TREATS,LC,L,C,TREATS,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4908,,THEMES,MENU,,THEMES,THEMES,KF,K,F,CARTOONS,true,1,1,Generalized,Single Word,Drawing,true,UNIQUE_MATCH
4909,,MUSIC,FINAL,Music,,THEMES,,,,,,,,,,,false,
4910,,OLDIES,FINAL,Oldies,,THEMES,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4911,,OLDIES,FINAL,Oldies,,THEMES,JF,J,F,MUSIC,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4913,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
4914,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4915,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4916,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4917,,NO LIKE,FINAL,No like,,FEELING,EI,E,I,FEELING,false,,1,Trained,Phrase,Abstract Sign,true,UNIQUE_MATCH
4918,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4919,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4920,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4921,,EXCITED,FINAL,Excited,,FEELING,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4922,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4923,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4924,,EXCITED,FINAL,Excited,,FEELING,EC,E,C,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4926,,MUSIC,MENU,,MUSIC,MUSIC,J,"",J,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4927,,PIANO,FINAL,Piano,,MUSIC,JC,J,C,MUSIC,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4929,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4932,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4935,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
4936,,CARDS,FINAL,Cards,,TO PLAY,DJ,D,J,TO PLAY,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4937,,BOOK,MENU,,BOOK,BOOK,DC,D,C,TO PLAY,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4938,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4939,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4940,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4941,,POP UP,FINAL,Pop Up,,BOOK,DCD,DC,D,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4942,,POP UP,FINAL,Pop Up,,BOOK,DCD,DC,D,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4943,,BOOK,MENU,,BOOK,BOOK,DC,D,C,TO PLAY,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4944,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4945,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4946,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4955,,PLACES,MENU,,PLACES,PLACES,I,"",I,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4956,,ISABELLE'S HOUSE,FINAL,Isabelle's house,,PLACES,,,,,,,,,,,false,
4957,,SOFA BASKET,FINAL,Sofa basket,,PLACES,IC,I,C,PLACES,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4959,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
4960,,BOOK,MENU,,BOOK,BOOK,DC,D,C,TO PLAY,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4961,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4962,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK,DCB,DC,B,BOOK,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
4965,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4966,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4967,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4968,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4969,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4970,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4971,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4972,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4973,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4974,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4975,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4976,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4977,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4979,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4980,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4981,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4982,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4983,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4984,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4985,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
4986,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4987,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4988,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4989,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4990,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4991,,SMELL,FINAL,Smell,,EXPERIENCE,CL,C,L,EXPERIENCE,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4992,,SMELL,FINAL,Smell,,EXPERIENCE,CL,C,L,EXPERIENCE,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
4993,,TASTE,FINAL,Taste,,EXPERIENCE,CK,C,K,EXPERIENCE,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4994,,READ,FINAL,Read,,EXPERIENCE,CJ,C,J,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4995,,TASTE,FINAL,Taste,,EXPERIENCE,CK,C,K,EXPERIENCE,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4996,,TASTE,FINAL,Taste,,EXPERIENCE,CK,C,K,EXPERIENCE,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
4997,,SEE,FINAL,See,,EXPERIENCE,CE,C,E,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
4999,,FALL,FINAL,Fall,,EXPERIENCE,KEC,KE,C,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5000,,FALL,FINAL,Fall,,EXPERIENCE,KEC,KE,C,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5002,,TREATS,MENU,,TREATS,TREATS,L,"",L,MAIN MENU,true,1,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5003,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
5004,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
5005,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
5006,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS,LB,L,B,TREATS,false,,1,Trained,Phrase,Photo,true,UNIQUE_MATCH
5007,,SEASONAL,MENU,,SEASONAL,SEASONAL,,,,,,,,,,,false,
5008,,SUMMER,FINAL,Summer,,SEASONAL,KEE,KE,E,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5009,,SUMMER,FINAL,Summer,,SEASONAL,KEE,KE,E,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5010,,SUMMER,FINAL,Summer,,SEASONAL,KEE,KE,E,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5011,,SPRING,FINAL,Spring,,SEASONAL,KED,KE,D,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5012,,FALL,FINAL,Fall,,SEASONAL,KEC,KE,C,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5013,,WINTER,FINAL,Winter,,SEASONAL,KEB,KE,B,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5014,,SPRING,FINAL,Spring,,SEASONAL,KED,KE,D,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5015,,FALL,FINAL,Fall,,SEASONAL,KEC,KE,C,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5016,,SPRING,FINAL,Spring,,SEASONAL,KED,KE,D,SEASONAL,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5018,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO,B,"",B,MAIN MENU,true,1,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
5019,,CORI,FINAL,Cori,,SAY HELLO TO,BE,B,E,SAY HELLO TO,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5020,,CORI,FINAL,Cori,,SAY HELLO TO,BE,B,E,SAY HELLO TO,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5021,,CORI,FINAL,Cori,,SAY HELLO TO,BE,B,E,SAY HELLO TO,false,,1,Trained,Single Word,Photo,true,UNIQUE_MATCH
5024,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,,,,,,,,,,,false,
5025,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER,AB,A,B,TALK ABOUT,true,1,1,Trained - Repeated,Phrase,Photo,true,UNIQUE_MATCH
5026,,HOT,MENU,,HOT,HOT,ABC,AB,C,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
5027,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
5028,,I FEEL HOT,FINAL,I feel hot,,HOT,ABCB,ABC,B,HOT,false,,1,Trained,Phrase,Drawing,true,UNIQUE_MATCH
5030,,COOL,MENU,,COOL,COOL,ABE,AB,E,TEMP AND WEATHER,true,1,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
5031,,COOL INSIDE,FINAL,Cool inside,,COOL,ABED,ABE,D,COOL,false,,1,Generalized,Phrase,Photo,true,UNIQUE_MATCH
5032,,COOL INSIDE,FINAL,Cool inside,,COOL,ABED,ABE,D,COOL,false,,1,Generalized,Phrase,Photo,true,UNIQUE_MATCH
5033,,FEELING,MENU,,FEELING,FEELING,E,"",E,MAIN MENU,true,1,1,Trained - Repeated,Single Word,Abstract Sign,true,UNIQUE_MATCH
5034,,YUM,FINAL,Yum,,FEELING,ED,E,D,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
5035,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
5036,,HAPPY,FINAL,Happy,,FEELING,EB,E,B,FEELING,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
5037,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE,C,"",C,MAIN MENU,true,1,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
5038,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
5039,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
5040,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
5041,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
5042,,TASTE,FINAL,Taste,,EXPERIENCE,CK,C,K,EXPERIENCE,false,,1,Trained,Single Word,Drawing,true,UNIQUE_MATCH
5045,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
5046,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
5047,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
5048,,MOM,FINAL,Mom,,EXPERIENCE,,,,,,,,,,,false,
5049,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
5054,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
5055,,TOUCH,FINAL,Touch,,EXPERIENCE,CD,C,D,EXPERIENCE,false,,1,Trained,Single Word,Abstract Sign,true,UNIQUE_MATCH
