Line Number,Location path code,selection,source,word,menu,menu_ff
6216,,HOT,MENU,,HOT,HOT
6217,,I FEEL HOT,FINAL,I feel hot,,HOT
6218,,HOT WIND BLOW DRYER,FINAL,Hot wind blow dryer,,HOT
6219,,I FEEL HOT,FINAL,I feel hot,,HOT
6220,,I FEEL HOT,FINAL,I feel hot,,HOT
6221,,I FEEL HOT,FINAL,I feel hot,,HOT
6222,,I FEEL HOT,FINAL,I feel hot,,HOT
6224,,TO PLAY,MENU,,TO PLAY,TO PLAY
6225,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6226,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6227,,BOOK,MENU,,BOOK,BOOK
6228,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6229,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6230,,THEME,MENU,,THEME,THEME
6231,,ANIMALS,MENU,,ANIMALS,ANIMALS
6232,,JUNGLE ANIMALS,FINAL,Jungle animals,,ANIMALS
6233,,NO LIKE,FINAL,No like,,ANIMALS
6234,,HAPPY,FINAL,Happy,,ANIMALS
6236,,NO LIKE,FINAL,No like,,ANIMALS
6239,,BALLOON POP,FINAL,Balloon pop,,ANIMALS
6240,,NUMBER MATCH,FINAL,Number match,,ANIMALS
6241,,NUMBER MATCH,FINAL,Number match,,ANIMALS
6242,,NUMBER MATCH,FINAL,Number match,,ANIMALS
6244,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6246,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6247,,MATH,FINAL,Math,,TALK ABOUT
6249,,MATH,FINAL,Math,,TALK ABOUT
6250,,MATH,FINAL,Math,,TALK ABOUT
6251,,TYPING,MENU,,TYPING,TYPING
6253,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6255,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6256,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
6257,,HOT,MENU,,HOT,HOT
6258,,I FEEL HOT,FINAL,I feel hot,,HOT
6259,,HOT,MENU,,HOT,HOT
6260,,I FEEL HOT,FINAL,I feel hot,,HOT
6261,,I FEEL HOT,FINAL,I feel hot,,HOT
6262,,HOT,MENU,,HOT,HOT
6263,,I FEEL HOT,FINAL,I feel hot,,HOT
6264,,I FEEL HOT,FINAL,I feel hot,,HOT
6265,,I FEEL HOT,FINAL,I feel hot,,HOT
6266,,I FEEL HOT,FINAL,I feel hot,,HOT
6267,,I FEEL HOT,FINAL,I feel hot,,HOT
6268,,I FEEL HOT,FINAL,I feel hot,,HOT
6269,,I FEEL HOT,FINAL,I feel hot,,HOT
6270,,I FEEL HOT,FINAL,I feel hot,,HOT
6271,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
6272,,HOT,MENU,,HOT,HOT
6273,,I FEEL HOT,FINAL,I feel hot,,HOT
6274,,I FEEL HOT,FINAL,I feel hot,,HOT
6277,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6279,,TO PLAY,MENU,,TO PLAY,TO PLAY
6280,,WRITING,FINAL,Writing,,TO PLAY
6281,,WRITING,FINAL,Writing,,TO PLAY
6282,,TRACING,FINAL,Tracing,,TO PLAY
6283,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6284,,CARDS,FINAL,Cards,,TO PLAY
6285,,BOOK,MENU,,BOOK,BOOK
6286,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6287,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6288,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6289,,POP UP,FINAL,Pop Up,,BOOK
6293,,CARTOONS,MENU,,CARTOONS,CARTOONS
6294,,SEASONAL,MENU,,SEASONAL,SEASONAL
6295,,WINTER,FINAL,Winter,,SEASONAL
6296,,CARTOONS,MENU,,CARTOONS,CARTOONS
6297,,SEASONAL,MENU,,SEASONAL,SEASONAL
6298,,WINTER,FINAL,Winter,,SEASONAL
6302,,CARTOONS,MENU,,CARTOONS,CARTOONS
6303,,THEMES,MENU,,THEMES,THEMES
6304,,MUSIC,MENU,,MUSIC,MUSIC
6305,,OLDIES,FINAL,Oldies,,MUSIC
6306,,OLDIES,FINAL,Oldies,,MUSIC
6307,,OLDIES,FINAL,Oldies,,MUSIC
6308,,OLDIES,FINAL,Oldies,,MUSIC
6309,,FEELING,MENU,,FEELING,FEELING
6310,,AFRAID,FINAL,Afraid,,FEELING
6311,,EXCITED,FINAL,Excited,,FEELING
6312,,SAD,FINAL,Sad,,FEELING
6313,,SAD,FINAL,Sad,,FEELING
6314,,EWW,FINAL,Eww,,FEELING
6315,,EWW,FINAL,Eww,,FEELING
6316,,CARTOONS,MENU,,CARTOONS,CARTOONS
6317,,FEELING,MENU,,FEELING,FEELING
6318,,TO PLAY,MENU,,TO PLAY,TO PLAY
6319,,LOOK AT ART,MENU,,LOOK AT ART,LOOK AT ART
6322,,WARM,MENU,,WARM,WARM
6323,,RAIN,FINAL,Rain,,WARM
6324,,RAIN,FINAL,Rain,,WARM
6325,,RAIN,FINAL,Rain,,WARM
6326,,DAY/SUN,FINAL,Day/sun,,WARM
6327,,RAIN,FINAL,Rain,,WARM
6328,,RAIN,FINAL,Rain,,WARM
6330,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
6331,,MOM,FINAL,Mom,,SAY HELLO TO
6332,,MOM,FINAL,Mom,,SAY HELLO TO
6334,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6335,,FANTASY,MENU,,FANTASY,FANTASY
6336,,DRAGON,FINAL,Dragon,,FANTASY
6337,,FAIRY,FINAL,Fairy,,FANTASY
6338,,DRAGON,FINAL,Dragon,,FANTASY
6339,,FAIRY,FINAL,Fairy,,FANTASY
6340,,GAMES,FINAL,Games,,FANTASY
6341,,GAMES,FINAL,Games,,FANTASY
6342,,CARDS,FINAL,Cards,,FANTASY
6343,,BOOK,MENU,,BOOK,BOOK
6344,,READING BOOK,MENU,,READING BOOK,READING BOOK
6349,,TO PLAY,MENU,,TO PLAY,TO PLAY
6350,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6351,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6352,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6353,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6354,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6355,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6356,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6357,,BOOK,MENU,,BOOK,BOOK
6358,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6359,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6360,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6362,,ANIMALS,MENU,,ANIMALS,ANIMALS
6363,,JUNGLE ANIMALS,FINAL,Jungle animals,,ANIMALS
6364,,MOM,FINAL,Mom,,ANIMALS
6365,,ISABELLE,FINAL,Isabelle,,ANIMALS
6366,,TOUCH,FINAL,Touch,,ANIMALS
6368,,MOM,FINAL,Mom,,ANIMALS
6369,,TILLIE,FINAL,Tillie,,ANIMALS
6370,,TILLIE,FINAL,Tillie,,ANIMALS
6371,,TILLIE,FINAL,Tillie,,ANIMALS
6372,,MOM,FINAL,Mom,,ANIMALS
6373,,SEE,FINAL,See,,ANIMALS
6374,,TOUCH,FINAL,Touch,,ANIMALS
6375,,TOUCH,FINAL,Touch,,ANIMALS
6376,,ISABELLE,FINAL,Isabelle,,ANIMALS
6377,,ISABELLE,FINAL,Isabelle,,ANIMALS
6378,,ISABELLE,FINAL,Isabelle,,ANIMALS
6379,,TOUCH,FINAL,Touch,,ANIMALS
6380,,TOUCH,FINAL,Touch,,ANIMALS
6381,,MOM,FINAL,Mom,,ANIMALS
6382,,TOUCH,FINAL,Touch,,ANIMALS
6383,,SEE,FINAL,See,,ANIMALS
6384,,TOUCH,FINAL,Touch,,ANIMALS
6385,,TOUCH,FINAL,Touch,,ANIMALS
6386,,TOUCH,FINAL,Touch,,ANIMALS
6387,,MOM,FINAL,Mom,,ANIMALS
6388,,SEE,FINAL,See,,ANIMALS
6389,,TOUCH,FINAL,Touch,,ANIMALS
6390,,SEE,FINAL,See,,ANIMALS
6391,,TOUCH,FINAL,Touch,,ANIMALS
6392,,TOUCH,FINAL,Touch,,ANIMALS
6393,,SEE,FINAL,See,,ANIMALS
6394,,TOUCH,FINAL,Touch,,ANIMALS
6395,,TOUCH,FINAL,Touch,,ANIMALS
6396,,MOM,FINAL,Mom,,ANIMALS
6397,,MOM,FINAL,Mom,,ANIMALS
6398,,ELLIE,FINAL,Ellie,,ANIMALS
6399,,TILLIE,FINAL,Tillie,,ANIMALS
6400,,MOM,FINAL,Mom,,ANIMALS
6401,,TOUCH,FINAL,Touch,,ANIMALS
6402,,MOM,FINAL,Mom,,ANIMALS
6404,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6405,,HOLIDAYS,MENU,,HOLIDAYS,HOLIDAYS
6406,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS
6407,,HALLOWEEN,FINAL,Halloween,,HOLIDAYS
6408,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS
6409,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS
6410,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS
6411,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS
6412,,THANKSGIVING,FINAL,Thanksgiving,,HOLIDAYS
6414,,TILLIE,FINAL,Tillie,,HOLIDAYS
6416,,MUSIC,MENU,,MUSIC,MUSIC
6417,,OLDIES,FINAL,Oldies,,MUSIC
6418,,OLDIES,FINAL,Oldies,,MUSIC
6419,,OLDIES,FINAL,Oldies,,MUSIC
6420,,OLDIES,FINAL,Oldies,,MUSIC
6421,,OLDIES,FINAL,Oldies,,MUSIC
6422,,OLDIES,FINAL,Oldies,,MUSIC
6423,,OLDIES,FINAL,Oldies,,MUSIC
6424,,OLDIES,FINAL,Oldies,,MUSIC
6425,,OLDIES,FINAL,Oldies,,MUSIC
6426,,OLDIES,FINAL,Oldies,,MUSIC
6427,,TREATS,MENU,,TREATS,TREATS
6428,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6429,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6430,,NUTS,FINAL,Nuts,,TREATS
6431,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6432,,TREATS,MENU,,TREATS,TREATS
6433,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6434,,FEELING,MENU,,FEELING,FEELING
6435,,EXCITED,FINAL,Excited,,FEELING
6436,,HAPPY,FINAL,Happy,,FEELING
6437,,HAPPY,FINAL,Happy,,FEELING
6438,,AFRAID,FINAL,Afraid,,FEELING
6439,,AFRAID,FINAL,Afraid,,FEELING
6440,,EWW,FINAL,Eww,,FEELING
6441,,HAPPY,FINAL,Happy,,FEELING
6442,,NO LIKE,FINAL,No like,,FEELING
6443,,TREATS,MENU,,TREATS,TREATS
6444,,SEED BALL,FINAL,Seed ball,,TREATS
6445,,SEED BALL,FINAL,Seed ball,,TREATS
6446,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6447,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6448,,TREATS,MENU,,TREATS,TREATS
6449,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6450,,SEED BALL,FINAL,Seed ball,,TREATS
6451,,TO PLAY,MENU,,TO PLAY,TO PLAY
6452,,LOOK AT ART,MENU,,LOOK AT ART,LOOK AT ART
6453,,SEASONAL,FINAL,Seasonal,,LOOK AT ART
6454,,SEASONAL,FINAL,Seasonal,,LOOK AT ART
6455,,WINTER,FINAL,Winter,,LOOK AT ART
6456,,WINTER,FINAL,Winter,,LOOK AT ART
6457,,FALL,FINAL,Fall,,LOOK AT ART
6458,,WINTER,FINAL,Winter,,LOOK AT ART
6459,,WINTER,FINAL,Winter,,LOOK AT ART
6460,,WINTER,FINAL,Winter,,LOOK AT ART
6461,,WINTER,FINAL,Winter,,LOOK AT ART
6462,,YES,FINAL,Yes,,LOOK AT ART
6463,,YES,FINAL,Yes,,LOOK AT ART
6464,,YES,FINAL,Yes,,LOOK AT ART
6465,,YES,FINAL,Yes,,LOOK AT ART
6466,,YES,FINAL,Yes,,LOOK AT ART
6467,,NO,FINAL,No,,LOOK AT ART
6468,,NO,FINAL,No,,LOOK AT ART
6469,,YES,FINAL,Yes,,LOOK AT ART
6471,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6472,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
6473,,COOL,MENU,,COOL,COOL
6475,,GAMES,MENU,,GAMES,GAMES
6476,,MUSIC,FINAL,Music,,GAMES
6477,,MUSIC,FINAL,Music,,GAMES
6478,,MUSIC,FINAL,Music,,GAMES
6484,,TREATS,MENU,,TREATS,TREATS
6485,,SEED BALL,FINAL,Seed ball,,TREATS
6486,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6487,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6488,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6489,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6490,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6491,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6492,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6493,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6494,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6495,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6496,,FEELING,MENU,,FEELING,FEELING
6497,,HAPPY,FINAL,Happy,,FEELING
6498,,EXCITED,FINAL,Excited,,FEELING
6499,,AFRAID,FINAL,Afraid,,FEELING
6500,,HAPPY,FINAL,Happy,,FEELING
6501,,HAPPY,FINAL,Happy,,FEELING
6502,,HAPPY,FINAL,Happy,,FEELING
6503,,HAPPY,FINAL,Happy,,FEELING
6504,,FEELING,MENU,,FEELING,FEELING
6505,,HAPPY,FINAL,Happy,,FEELING
6506,,HAPPY,FINAL,Happy,,FEELING
6507,,HAPPY,FINAL,Happy,,FEELING
6508,,HAPPY,FINAL,Happy,,FEELING
6509,,HAPPY,FINAL,Happy,,FEELING
6510,,HAPPY,FINAL,Happy,,FEELING
6511,,HAPPY,FINAL,Happy,,FEELING
6512,,EXCITED,FINAL,Excited,,FEELING
6513,,TO PLAY,MENU,,TO PLAY,TO PLAY
6514,,BOOK,MENU,,BOOK,BOOK
6517,,FEELING,MENU,,FEELING,FEELING
6518,,HAPPY,FINAL,Happy,,FEELING
6519,,HOT,MENU,,HOT,HOT
6520,,HOT,MENU,,HOT,HOT
6521,,I FEEL HOT,FINAL,I feel hot,,HOT
6522,,HOT,MENU,,HOT,HOT
6523,,I FEEL HOT,FINAL,I feel hot,,HOT
6524,,SEASONAL,MENU,,SEASONAL,SEASONAL
6525,,WINTER,FINAL,Winter,,SEASONAL
6527,,TREATS,MENU,,TREATS,TREATS
6528,,NUTS,FINAL,Nuts,,TREATS
6529,,SEED BALL,FINAL,Seed ball,,TREATS
6530,,MEDICINE,FINAL,Medicine,,TREATS
6531,,MEDICINE,FINAL,Medicine,,TREATS
6532,,TREATS,MENU,,TREATS,TREATS
6533,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6534,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6535,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6536,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6537,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6538,,SEED BALL,FINAL,Seed ball,,TREATS
6539,,NUTS,FINAL,Nuts,,TREATS
6540,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6541,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6542,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6543,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6544,,SUNFLOWER SEEDS,FINAL,Sunflower seeds,,TREATS
6545,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6546,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
6547,,HOT,MENU,,HOT,HOT
6548,,I FEEL HOT,FINAL,I feel hot,,HOT
6549,,HOT WIND BLOW DRYER,FINAL,Hot wind blow dryer,,HOT
6550,,TO PLAY,MENU,,TO PLAY,TO PLAY
6551,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6552,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6553,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6554,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6555,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6556,,OUTSIDE SHOWER,FINAL,Outside Shower,,TO PLAY
6557,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6558,,SNUGGLE,FINAL,Snuggle,,TO PLAY
6559,,GAMES,FINAL,Games,,TO PLAY
6560,,GAMES,FINAL,Games,,TO PLAY
6561,,GAMES,FINAL,Games,,TO PLAY
6562,,PUZZLE,FINAL,Puzzle,,TO PLAY
6563,,TRACING,FINAL,Tracing,,TO PLAY
6564,,NUMBER MATCH,FINAL,Number match,,TO PLAY
6565,,CONNECT THE DOTS,FINAL,Connect the dots,,TO PLAY
6566,,BALLOON POP,FINAL,Balloon pop,,TO PLAY
6567,,BALLOON POP,FINAL,Balloon pop,,TO PLAY
6568,,BALLOON POP,FINAL,Balloon pop,,TO PLAY
6569,,NUMBER MATCH,FINAL,Number match,,TO PLAY
6570,,NUMBER MATCH,FINAL,Number match,,TO PLAY
6571,,NUMBER MATCH,FINAL,Number match,,TO PLAY
6572,,NUMBER MATCH,FINAL,Number match,,TO PLAY
6573,,NUMBER MATCH,FINAL,Number match,,TO PLAY
6574,,NUMBER MATCH,FINAL,Number match,,TO PLAY
6576,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6577,,TEMP AND WEATHER,MENU,,TEMP AND WEATHER,TEMP AND WEATHER
6578,,HOT,MENU,,HOT,HOT
6579,,I FEEL HOT,FINAL,I feel hot,,HOT
6581,,FEELING,MENU,,FEELING,FEELING
6582,,YUM,FINAL,Yum,,FEELING
6583,,YUM,FINAL,Yum,,FEELING
6584,,HAPPY,FINAL,Happy,,FEELING
6585,,HOT,MENU,,HOT,HOT
6586,,I FEEL HOT,FINAL,I feel hot,,HOT
6587,,I FEEL HOT,FINAL,I feel hot,,HOT
6588,,HOT,MENU,,HOT,HOT
6589,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT
6590,,I FEEL HOT,FINAL,I feel hot,,HOT
6591,,I FEEL HOT,FINAL,I feel hot,,HOT
6592,,I FEEL HOT,FINAL,I feel hot,,HOT
6594,,I FEEL HOT,FINAL,I feel hot,,HOT
6595,,I FEEL HOT,FINAL,I feel hot,,HOT
6596,,I FEEL HOT,FINAL,I feel hot,,HOT
6597,,I FEEL HOT,FINAL,I feel hot,,HOT
6598,,HOT,MENU,,HOT,HOT
6599,,I FEEL HOT,FINAL,I feel hot,,HOT
6600,,HOT,MENU,,HOT,HOT
6601,,I FEEL HOT,FINAL,I feel hot,,HOT
6603,,COOL,MENU,,COOL,COOL
6604,,COOL OUTSIDE,FINAL,Cool outside,,COOL
6605,,COOL,MENU,,COOL,COOL
6606,,COOL OUTSIDE,FINAL,Cool outside,,COOL
6607,,COOL OUTSIDE,FINAL,Cool outside,,COOL
6608,,COOL OUTSIDE,FINAL,Cool outside,,COOL
6609,,I FEEL COOL,FINAL,I feel cool,,COOL
6610,,I FEEL COOL,FINAL,I feel cool,,COOL
6612,,SAY HELLO TO,MENU,,SAY HELLO TO,SAY HELLO TO
6614,,GAMES,MENU,,GAMES,GAMES
6616,,NUMBER MATCH,FINAL,Number match,,GAMES
6619,,TO PLAY,MENU,,TO PLAY,TO PLAY
6620,,BOOK,MENU,,BOOK,BOOK
6621,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6622,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6623,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6624,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6625,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6626,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6627,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6628,,POP UP,FINAL,Pop Up,,BOOK
6629,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6630,,TOUCH AND FEEL,FINAL,Touch and feel,,BOOK
6631,,THEME,MENU,,THEME,THEME
6632,,SEASONAL,FINAL,Seasonal,,THEME
6633,,SEASONAL,FINAL,Seasonal,,THEME
6634,,SEASONAL,FINAL,Seasonal,,THEME
6635,,ANIMALS,MENU,,ANIMALS,ANIMALS
6636,,SPRING,FINAL,Spring,,ANIMALS
6637,,SPRING,FINAL,Spring,,ANIMALS
6638,,SPRING,FINAL,Spring,,ANIMALS
6639,,SPRING,FINAL,Spring,,ANIMALS
6640,,SPRING,FINAL,Spring,,ANIMALS
6642,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
6643,,TOUCH,FINAL,Touch,,EXPERIENCE
6644,,TASTE,FINAL,Taste,,EXPERIENCE
6645,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
6646,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
6647,,TILLIE,FINAL,Tillie,,EXPERIENCE
6648,,TILLIE,FINAL,Tillie,,EXPERIENCE
6649,,READ,FINAL,Read,,EXPERIENCE
6650,,READ,FINAL,Read,,EXPERIENCE
6651,,READ,FINAL,Read,,EXPERIENCE
6652,,TOUCH,FINAL,Touch,,EXPERIENCE
6653,,MOM,FINAL,Mom,,EXPERIENCE
6654,,MOM,FINAL,Mom,,EXPERIENCE
6655,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
6656,,READ,FINAL,Read,,EXPERIENCE
6657,,READ,FINAL,Read,,EXPERIENCE
6658,,READ,FINAL,Read,,EXPERIENCE
6659,,TOUCH AND FEEL,FINAL,Touch and feel,,EXPERIENCE
6660,,TOUCH AND FEEL,FINAL,Touch and feel,,EXPERIENCE
6661,,TOUCH AND FEEL,FINAL,Touch and feel,,EXPERIENCE
6662,,TOUCH AND FEEL,FINAL,Touch and feel,,EXPERIENCE
6663,,THEME,MENU,,THEME,THEME
6664,,FANTASY,MENU,,FANTASY,FANTASY
6665,,UNICORNS,FINAL,Unicorns,,FANTASY
6666,,UNICORNS,FINAL,Unicorns,,FANTASY
6667,,UNICORNS,FINAL,Unicorns,,FANTASY
6668,,TYPING,FINAL,Typing,,FANTASY
6669,,H,FINAL,H,,FANTASY
6670,,TYPE,FINAL,Type,,FANTASY
6671,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6673,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT
6674,,TYPE,FINAL,Type,,TALK ABOUT
6675,,H,FINAL,H,,TALK ABOUT
6676,,H,FINAL,H,,TALK ABOUT
6677,,YES,FINAL,Yes,,TALK ABOUT
6678,,YES,FINAL,Yes,,TALK ABOUT
6679,,NO,FINAL,No,,TALK ABOUT
6680,,YES,FINAL,Yes,,TALK ABOUT
6681,,YES,FINAL,Yes,,TALK ABOUT
6682,,YES,FINAL,Yes,,TALK ABOUT
6683,,YES,FINAL,Yes,,TALK ABOUT
6685,,HAPPY,FINAL,Happy,,TALK ABOUT
6686,,HAPPY,FINAL,Happy,,TALK ABOUT
6687,,HAPPY,FINAL,Happy,,TALK ABOUT
6688,,HAPPY,FINAL,Happy,,TALK ABOUT
6689,,DAY/SUN,FINAL,Day/sun,,TALK ABOUT
6690,,CLOUDBABIES,FINAL,Cloudbabies,,TALK ABOUT
6691,,DAY/SUN,FINAL,Day/sun,,TALK ABOUT
6692,,CLOUDBABIES,FINAL,Cloudbabies,,TALK ABOUT
6693,,CLOUDBABIES,FINAL,Cloudbabies,,TALK ABOUT
6694,,RAIN,FINAL,Rain,,TALK ABOUT
6695,,RAIN,FINAL,Rain,,TALK ABOUT
6700,,TO DRINK,MENU,,TO DRINK,TO DRINK
6702,,TO DRINK,MENU,,TO DRINK,TO DRINK
6703,,TEA,FINAL,Tea,,TO DRINK
6704,,TEA,FINAL,Tea,,TO DRINK
6708,,MUSIC,MENU,,MUSIC,MUSIC
6709,,DANCE,FINAL,Dance,,MUSIC
6710,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
6711,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
6712,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
6713,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
6714,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
6715,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
6716,,BEETHOVEN & DVORAK,FINAL,Beethoven and Dvorak,,MUSIC
6717,,FEELING,MENU,,FEELING,FEELING
6718,,EXCITED,FINAL,Excited,,FEELING
6719,,HAPPY,FINAL,Happy,,FEELING
6720,,EXCITED,FINAL,Excited,,FEELING
6721,,HAPPY,FINAL,Happy,,FEELING
6722,,LIKE,FINAL,Like,,FEELING
6723,,FEELING,MENU,,FEELING,FEELING
6724,,EXCITED,FINAL,Excited,,FEELING
6725,,NO LIKE,FINAL,No like,,FEELING
6726,,HAPPY,FINAL,Happy,,FEELING
6727,,LIKE,FINAL,Like,,FEELING
6728,,EWW,FINAL,Eww,,FEELING
6729,,FEELING,MENU,,FEELING,FEELING
6730,,HAPPY,FINAL,Happy,,FEELING
6731,,EWW,FINAL,Eww,,FEELING
6732,,HAPPY,FINAL,Happy,,FEELING
6733,,FEELING,MENU,,FEELING,FEELING
6734,,YUM,FINAL,Yum,,FEELING
6735,,YUM,FINAL,Yum,,FEELING
6736,,AFRAID,FINAL,Afraid,,FEELING
6737,,YUM,FINAL,Yum,,FEELING
6738,,YUM,FINAL,Yum,,FEELING
6739,,BOOK,MENU,,BOOK,BOOK
6740,,SEASONAL,MENU,,SEASONAL,SEASONAL
6741,,HALLOWEEN,FINAL,Halloween,,SEASONAL
6742,,EASTER,FINAL,Easter,,SEASONAL
6743,,CHRISTMAS,FINAL,Christmas,,SEASONAL
6744,,COLORING,FINAL,Coloring,,SEASONAL
6745,,COLORING,FINAL,Coloring,,SEASONAL
6746,,MUSIC,FINAL,Music,,SEASONAL
6747,,PUZZLE,FINAL,Puzzle,,SEASONAL
6748,,BALLOON POP,FINAL,Balloon pop,,SEASONAL
6749,,BALLOON POP,FINAL,Balloon pop,,SEASONAL
6750,,COLORING,FINAL,Coloring,,SEASONAL
6751,,MUSIC,FINAL,Music,,SEASONAL
6755,,WIND,FINAL,Wind,,SEASONAL
6756,,WIND,FINAL,Wind,,SEASONAL
6757,,WIND,FINAL,Wind,,SEASONAL
6758,,WIND,FINAL,Wind,,SEASONAL
6759,,WIND,FINAL,Wind,,SEASONAL
6760,,RAIN,FINAL,Rain,,SEASONAL
6761,,RAIN,FINAL,Rain,,SEASONAL
6762,,RAIN,FINAL,Rain,,SEASONAL
6763,,HOT,MENU,,HOT,HOT
6764,,CLOUDBABIES,FINAL,Cloudbabies,,HOT
