Line Number,Location path code,selection,source,word,menu,menu_ff,full_pattern,menu_pattern,button,menu_title,is_menu,menu_multiplicity,multiplicity,is_match,match_type
253,,ISABELLE,FINAL,Isabelle,,PLACES,,,,,,,,false,
254,,OUTSIDE WALK,FINAL,outside walk,,PLACES,,,,,,,,false,
255,,CURTAIN,FINAL,curtain ,,PLACES,BH,B,H,PLACES,false,,1,true,UNIQUE_MATCH
256,,CURTAIN,FINAL,curtain ,,PLACES,BH,B,H,PLACES,false,,1,true,UNIQUE_MATCH
257,,ISABELLE'S HOUSE,FINAL,Isabelle's House,,PLACES,BD,B,D,PLACES,false,,1,true,UNIQUE_MATCH
258,,PLAYSTAND,FINAL,Playstand,,PLACES,BG,B,G,PLACES,false,,1,true,UNIQUE_MATCH
260,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
261,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
262,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
263,,DESCRIPTIONS & PREFERENCES,MENU,,DESCRIPTIONS & PREFERENCES,DESCRIPTIONS & PREFERENCES,,,,,,,,false,
264,,MOVEMENT,MENU,,MOVEMENT,MOVEMENT,IC,I,C,DESCRIPTIONS AND PREFERENCES,true,1,1,true,UNIQUE_MATCH
265,,WALK,FINAL,walk,,MOVEMENT,ICH,IC,H,MOVEMENT,false,,1,true,UNIQUE_MATCH
266,,FAST,FINAL,fast,,MOVEMENT,,,,,,,,false,
267,,MOM,FINAL,Mom,,MOVEMENT,,,,,,,,false,
268,,FAST,FINAL,fast,,MOVEMENT,,,,,,,,false,
269,,FAST,FINAL,fast,,MOVEMENT,,,,,,,,false,
270,,MOM,FINAL,Mom,,MOVEMENT,,,,,,,,false,
271,,TILLIE,FINAL,Tillie,,MOVEMENT,,,,,,,,false,
272,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
273,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
274,,PAST,FINAL,past,,BODY,,,,,,,,false,
275,,"OUCH, OUCH",FINAL,"ouch, ouch",,BODY,,,,,,,,false,
276,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
277,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
278,,"OUCH, OUCH",FINAL,"ouch, ouch",,BODY,,,,,,,,false,
279,,OUCH,FINAL,ouch ,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
280,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
281,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
282,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
283,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
284,,BACK,FINAL,back,,BODY,,,,,,,,false,
285,,BACK,FINAL,back,,BODY,,,,,,,,false,
286,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
287,,FEELINGS,MENU,,FEELINGS,FEELINGS,,,,,,,,false,
288,,EXCITED,MENU,,EXCITED,EXCITED,JEC,JE,C,FEELING,true,1,1,true,UNIQUE_MATCH
289,,I FEEL EXCITED,FINAL,I feel excited,,EXCITED,JECB,JEC,B,EXCITED,false,,1,true,UNIQUE_MATCH
290,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED,JECD,JEC,D,EXCITED,false,,1,true,UNIQUE_MATCH
291,,I FELT EXCITED,FINAL,I felt excited,,EXCITED,JECG,JEC,G,EXCITED,false,,1,true,UNIQUE_MATCH
292,,I FELT EXCITED,FINAL,I felt excited,,EXCITED,JECG,JEC,G,EXCITED,false,,1,true,UNIQUE_MATCH
293,,I WANT TO FEEL EXCITED,FINAL,I want to feel excited,,EXCITED,JECD,JEC,D,EXCITED,false,,1,true,UNIQUE_MATCH
294,,I WILL FEEL EXCITED,FINAL,I will feel excited,,EXCITED,JECH,JEC,H,EXCITED,false,,1,true,UNIQUE_MATCH
295,,I WILL FEEL EXCITED,FINAL,I will feel excited,,EXCITED,JECH,JEC,H,EXCITED,false,,1,true,UNIQUE_MATCH
296,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
297,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE,JC,J,C,ABOUT ME,true,1,1,true,UNIQUE_MATCH
298,,RAIN,FINAL,rain,,TEMPERATURE,,,,,,,,false,
299,,CLOUD,FINAL,cloud,,TEMPERATURE,JCI,JC,I,TEMPERATURE,false,,1,true,UNIQUE_MATCH
300,,RAIN,FINAL,rain,,TEMPERATURE,,,,,,,,false,
301,,WARM,FINAL,warm,,TEMPERATURE,,,,,,,,false,
302,,WARM OUTSIDE,FINAL,warm outside,,TEMPERATURE,,,,,,,,false,
303,,WARM OUTSIDE,FINAL,warm outside,,TEMPERATURE,,,,,,,,false,
304,,TALK ABOUT,FINAL,talk about,,TEMPERATURE,,,,,,,,false,
305,,WARM INSIDE,FINAL,Warm inside,,TEMPERATURE,,,,,,,,false,
306,,TALK ABOUT,FINAL,talk about,,TEMPERATURE,,,,,,,,false,
307,,WARM INSIDE,FINAL,warm inside,,TEMPERATURE,,,,,,,,false,
309,,CORI,FINAL,Cori,,TEMPERATURE,,,,,,,,false,
310,,CASSIE,FINAL,Cassie,,TEMPERATURE,,,,,,,,false,
311,,CASSIE,FINAL,Cassie,,TEMPERATURE,,,,,,,,false,
312,,BIRD FRIENDS,FINAL,Bird friends,,TEMPERATURE,EH,E,H,TO SAY HELLO TO,false,,1,true,UNIQUE_MATCH
313,,CAR RIDE,FINAL,Car Ride,,TEMPERATURE,EG,E,G,TO SAY HELLO TO,false,,1,true,UNIQUE_MATCH
316,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
317,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
318,,WING,FINAL,Wing,,BODY,JDE,JD,E,BODY,false,,1,true,UNIQUE_MATCH
321,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
322,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
323,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
324,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
325,,BACK,FINAL,Back,,BODY,,,,,,,,false,
326,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
327,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
328,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
329,,OUCH,FINAL,Ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
331,,CORI,FINAL,Cori,,BODY,,,,,,,,false,
332,,CORI,FINAL,Cori,,BODY,,,,,,,,false,
333,,BIRD FRIENDS,FINAL,Bird friends,,BODY,EH,E,H,TO SAY HELLO TO,false,,1,true,UNIQUE_MATCH
335,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,A,"",A,MAIN MENU,true,1,1,true,UNIQUE_MATCH
336,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,true,UNIQUE_MATCH
337,,TRACING AND WRITING,FINAL,Tracing and writing,,TO PLAY,,,,,,,,false,
338,,BOOK,FINAL,Book,,TO PLAY,,,,,,,,false,
339,,SEASONAL,FINAL,Seasonal,,TO PLAY,,,,,,,,false,
340,,TOUCH AND FEEL,FINAL,Touch and feel,,TO PLAY,DEB,DE,B,BOOK,false,,1,true,UNIQUE_MATCH
341,,SEASONAL,FINAL,Seasonal,,TO PLAY,,,,,,,,false,
342,,POP UP,FINAL,Pop up,,TO PLAY,,,,,,,,false,
343,,SEASONAL,FINAL,Seasonal,,TO PLAY,,,,,,,,false,
348,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES,I,"",I,MAIN MENU,true,1,1,true,UNIQUE_MATCH
349,,BACK,FINAL,Back,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
350,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
351,,FEELINGS,MENU,,FEELINGS,FEELINGS,,,,,,,,false,
352,,AFRAID,FINAL,Afraid,,FEELINGS,,,,,,,,false,
353,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS,JEGC,JEG,C,AFRAID,false,,1,true,UNIQUE_MATCH
354,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS,JEGH,JEG,H,AFRAID,false,,1,true,UNIQUE_MATCH
358,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
359,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
360,,HEAD,FINAL,head,,BODY,JDB,JD,B,BODY,false,,1,true,UNIQUE_MATCH
361,,HEAD,FINAL,head,,BODY,JDB,JD,B,BODY,false,,1,true,UNIQUE_MATCH
362,,HEAD,FINAL,head,,BODY,JDB,JD,B,BODY,false,,1,true,UNIQUE_MATCH
363,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
364,,BACK,FINAL,back,,BODY,,,,,,,,false,
365,,HEAD,FINAL,head,,BODY,JDB,JD,B,BODY,false,,1,true,UNIQUE_MATCH
366,,HEAD,FINAL,head,,BODY,JDB,JD,B,BODY,false,,1,true,UNIQUE_MATCH
367,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
368,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
369,,BACK,FINAL,back,,BODY,,,,,,,,false,
370,,BACK,FINAL,back,,BODY,,,,,,,,false,
371,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
372,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
373,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
374,,HEAD,FINAL,head,,BODY,JDB,JD,B,BODY,false,,1,true,UNIQUE_MATCH
375,,TUMMY,FINAL,tummy,,BODY,JDC,JD,C,BODY,false,,1,true,UNIQUE_MATCH
376,,HEAD,FINAL,head,,BODY,JDB,JD,B,BODY,false,,1,true,UNIQUE_MATCH
377,,TUMMY,FINAL,tummy,,BODY,JDC,JD,C,BODY,false,,1,true,UNIQUE_MATCH
378,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
379,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
380,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
381,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
382,,HEAD,FINAL,head,,BODY,JDB,JD,B,BODY,false,,1,true,UNIQUE_MATCH
383,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,true,UNIQUE_MATCH
384,,TRACING AND WRITING,FINAL,Tracing and writing,,TO PLAY,,,,,,,,false,
387,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
388,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE,JC,J,C,ABOUT ME,true,1,1,true,UNIQUE_MATCH
389,,WARM,MENU,,WARM,WARM,,,,,,,,false,
390,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM,JCDC,JCD,C,WARM,false,,1,true,UNIQUE_MATCH
391,,I FEEL WARM,FINAL,I feel warm,,WARM,JCDB,JCD,B,WARM,false,,1,true,UNIQUE_MATCH
392,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES,I,"",I,MAIN MENU,true,1,1,true,UNIQUE_MATCH
393,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES,I,"",I,MAIN MENU,true,1,1,true,UNIQUE_MATCH
394,,MOVEMENT,FINAL,Movement,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
395,,JUMP,FINAL,Jump,,DESCRIPTIONS AND PREFERENCES,ICD,IC,D,MOVEMENT,false,,1,true,UNIQUE_MATCH
398,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
399,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
400,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
401,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
402,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
403,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
404,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
405,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
406,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
407,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
408,,BACK,FINAL,back,,BODY,,,,,,,,false,
409,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
410,,BACK,FINAL,back,,BODY,,,,,,,,false,
411,,BACK,FINAL,back,,BODY,,,,,,,,false,
412,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
413,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
414,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE,JC,J,C,ABOUT ME,true,1,1,true,UNIQUE_MATCH
415,,COOL,MENU,,COOL,COOL,JCE,JC,E,TEMPERATURE,true,1,1,true,UNIQUE_MATCH
416,,LIKE,FINAL,like,,COOL,,,,,,,,false,
417,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,COOL,JCEC,JCE,C,COOL,false,,1,true,UNIQUE_MATCH
418,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES,I,"",I,MAIN MENU,true,1,1,true,UNIQUE_MATCH
419,,PREFERENCES,FINAL,preferences,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
420,,MOVE,FINAL,move,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
421,,JUMP,FINAL,jump,,DESCRIPTIONS AND PREFERENCES,ICD,IC,D,MOVEMENT,false,,1,true,UNIQUE_MATCH
422,,WALK,FINAL,walk,,DESCRIPTIONS AND PREFERENCES,ICH,IC,H,MOVEMENT,false,,1,true,UNIQUE_MATCH
423,,MOM,FINAL,Mom,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
424,,MOM,FINAL,Mom,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
425,,MOM,FINAL,Mom,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
429,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,true,UNIQUE_MATCH
430,,BACK,FINAL,back,,TO PLAY,,,,,,,,false,
431,,TALK ABOUT,MENU,,TALK ABOUT,TALK ABOUT,A,"",A,MAIN MENU,true,1,1,true,UNIQUE_MATCH
434,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
435,,BACK,FINAL,Back,,ABOUT ME,,,,,,,,false,
436,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
437,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE,JC,J,C,ABOUT ME,true,1,1,true,UNIQUE_MATCH
438,,CLOUD,FINAL,Cloud,,TEMPERATURE,JCI,JC,I,TEMPERATURE,false,,1,true,UNIQUE_MATCH
439,,CLOUD,FINAL,Cloud,,TEMPERATURE,JCI,JC,I,TEMPERATURE,false,,1,true,UNIQUE_MATCH
440,,WIND,FINAL,Wind,,TEMPERATURE,,,,,,,,false,
441,,CLOUD,FINAL,Cloud,,TEMPERATURE,JCI,JC,I,TEMPERATURE,false,,1,true,UNIQUE_MATCH
442,,WIND,FINAL,Wind,,TEMPERATURE,,,,,,,,false,
443,,WIND,FINAL,Wind,,TEMPERATURE,,,,,,,,false,
444,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
445,,FEELINGS,MENU,,FEELINGS,FEELINGS,,,,,,,,false,
446,,SAD,FINAL,Sad,,FEELINGS,,,,,,,,false,
447,,I FELT MAD,FINAL,I felt mad,,FEELINGS,JEDG,JED,G,MAD,false,,1,true,UNIQUE_MATCH
448,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,FEELINGS,JEDC,JED,C,MAD,false,,1,true,UNIQUE_MATCH
449,,I WANT TO FEEL MAD,FINAL,I want to feel mad ,,FEELINGS,JEDC,JED,C,MAD,false,,1,true,UNIQUE_MATCH
450,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,FEELINGS,JEDC,JED,C,MAD,false,,1,true,UNIQUE_MATCH
451,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,FEELINGS,JEDC,JED,C,MAD,false,,1,true,UNIQUE_MATCH
452,,TO SAY HELLO TO,MENU,,TO SAY HELLO TO,TO SAY HELLO TO,E,"",E,MAIN MENU,true,1,1,true,UNIQUE_MATCH
453,,CASSIE,FINAL,Cassie,,TO SAY HELLO TO,,,,,,,,false,
454,,CASSIE,FINAL,Cassie,,TO SAY HELLO TO,,,,,,,,false,
455,,MOM,FINAL,Mom,,TO SAY HELLO TO,,,,,,,,false,
456,,MOM,FINAL,Mom,,TO SAY HELLO TO,,,,,,,,false,
457,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES,I,"",I,MAIN MENU,true,1,1,true,UNIQUE_MATCH
458,,PREFERENCES,FINAL,Preferences,,DESCRIPTIONS AND PREFERENCES,,,,,,,,false,
459,,TO SAY HELLO TO,MENU,,TO SAY HELLO TO,TO SAY HELLO TO,E,"",E,MAIN MENU,true,1,1,true,UNIQUE_MATCH
460,,CASSIE,FINAL,Cassie,,TO SAY HELLO TO,,,,,,,,false,
461,,TRACING AND WRITING,FINAL,Tracing and writing,,TO SAY HELLO TO,,,,,,,,false,
463,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
464,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE,JC,J,C,ABOUT ME,true,1,1,true,UNIQUE_MATCH
465,,HOT,MENU,,HOT,HOT,,,,,,,,false,
466,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
467,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
468,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
469,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
470,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
471,,I FEEL HOT,FINAL,I feel hot,,HOT,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
472,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
473,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
474,,I FEEL HOT,FINAL,I feel hot,,HOT,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
475,,I FEEL HOT,FINAL,I feel hot,,HOT,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
476,,I FEEL HOT,FINAL,I feel hot,,HOT,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
477,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
478,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
479,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
480,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
481,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
482,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
483,,I FEEL HOT,FINAL,I feel hot,,HOT,JCBC,JCB,C,HOT,false,,1,true,UNIQUE_MATCH
484,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
485,,HOT OUTSIDE,FINAL,Hot outside,,HOT,,,,,,,,false,
486,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT,JCBD,JCB,D,HOT,false,,1,true,UNIQUE_MATCH
487,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,HOT,JCBD,JCB,D,HOT,false,,1,true,UNIQUE_MATCH
488,,MEMORY AND TIME,MENU,,MEMORY AND TIME,MEMORY AND TIME,H,"",H,MAIN MENU,true,1,1,true,UNIQUE_MATCH
489,,REMEMBER,FINAL,Remember,,MEMORY AND TIME,,,,,,,,false,
490,,TALK ABOUT FEELINGS,FINAL,Talk about feelings,,MEMORY AND TIME,HCI,HC,I,REMEMBER,false,,1,true,UNIQUE_MATCH
491,,CHRIS,FINAL,Chris,,MEMORY AND TIME,HCK,HC,K,REMEMBER,false,,1,true,UNIQUE_MATCH
492,,CHRIS,FINAL,Chris,,MEMORY AND TIME,HCK,HC,K,REMEMBER,false,,1,true,UNIQUE_MATCH
493,,TALK ABOUT FEELINGS,FINAL,Talk about feelings,,MEMORY AND TIME,HCI,HC,I,REMEMBER,false,,1,true,UNIQUE_MATCH
494,,TALK ABOUT FEELINGS,FINAL,Talk about feelings,,MEMORY AND TIME,HCI,HC,I,REMEMBER,false,,1,true,UNIQUE_MATCH
495,,TALK ABOUT FEELINGS,FINAL,Talk about feelings,,MEMORY AND TIME,HCI,HC,I,REMEMBER,false,,1,true,UNIQUE_MATCH
496,,HAPPY,FINAL,Happy,,MEMORY AND TIME,,,,,,,,false,
497,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
498,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
499,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
500,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
501,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
502,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,MEMORY AND TIME,JEBD,JEB,D,HAPPY,false,,1,true,UNIQUE_MATCH
503,,I FEEL HAPPY,FINAL,I feel happy,,MEMORY AND TIME,JEBC,JEB,C,HAPPY,false,,1,true,UNIQUE_MATCH
504,,I FELT HAPPY,FINAL,I felt happy,,MEMORY AND TIME,JEBG,JEB,G,HAPPY,false,,1,true,UNIQUE_MATCH
505,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME,J,"",J,MAIN MENU,true,1,1,true,UNIQUE_MATCH
506,,BODY,MENU,,BODY,BODY,JD,J,D,ABOUT ME,true,1,1,true,UNIQUE_MATCH
507,,TUMMY,FINAL,Tummy,,BODY,JDC,JD,C,BODY,false,,1,true,UNIQUE_MATCH
508,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
509,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
510,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
511,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
512,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
513,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
514,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
515,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
516,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
517,,TUMMY,FINAL,Tummy,,BODY,JDC,JD,C,BODY,false,,1,true,UNIQUE_MATCH
518,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
519,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
520,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
521,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
522,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
523,,BACK,FINAL,back,,BODY,,,,,,,,false,
524,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
525,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
526,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
527,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
528,,I FEEL GOOD,FINAL,I feel good,,BODY,,,,,,,,false,
529,,OUCH,FINAL,ouch,,BODY,JDJ,JD,J,BODY,false,,1,true,UNIQUE_MATCH
530,,NO,FINAL,no,,BODY,AGC,AG,C,YES AND NO,false,,1,true,UNIQUE_MATCH
531,,YES,FINAL,yes,,BODY,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
532,,YES,FINAL,yes,,BODY,AGB,AG,B,YES AND NO,false,,1,true,UNIQUE_MATCH
533,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,true,UNIQUE_MATCH
534,,SNUGGLE,FINAL,snuggle,,TO PLAY,,,,,,,,false,
535,,SNUGGLE,FINAL,snuggle,,TO PLAY,,,,,,,,false,
536,,CARDS,FINAL,cards,,TO PLAY,DJ,D,J,TO PLAY,false,,1,true,UNIQUE_MATCH
537,,SNUGGLE,FINAL,snuggle,,TO PLAY,,,,,,,,false,
538,,TRACING AND WRITING,FINAL,tracing and writing,,TO PLAY,,,,,,,,false,
540,,SNUGGLE,FINAL,snuggle,,TO PLAY,,,,,,,,false,
541,,TO PLAY,MENU,,TO PLAY,TO PLAY,D,"",D,MAIN MENU,true,1,1,true,UNIQUE_MATCH
542,,SNUGGLE,FINAL,snuggle,,TO PLAY,,,,,,,,false,
543,,TYPING,FINAL,typing,,TO PLAY,DG,D,G,TO PLAY,false,,1,true,UNIQUE_MATCH
