Line Number,Location path code,selection,source,word,menu,menu_ff
991,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
992,,SICK OUCH,FINAL,Sick ouch,,TYPES OF OUCH
993,,MOM,FINAL,Mom,,TYPES OF OUCH
994,,I FEEL OUCH,FINAL,I feel ouch,,TYPES OF OUCH
995,,I WILL FEEL OUCH,FINAL,I will feel ouch,,TYPES OF OUCH
996,,I WILL FEEL OUCH,FINAL,I will feel ouch,,TYPES OF OUCH
997,,ISABELLE,FINAL,Isabelle,,TYPES OF OUCH
998,,ISABELLE,FINAL,Isabelle,,TYPES OF OUCH
999,,I FEEL GOOD,FINAL,I feel good,,TYPES OF OUCH
1000,,I FEEL GOOD,FINAL,I feel good,,TYPES OF OUCH
1001,,I FEEL GOOD,FINAL,I feel good,,TYPES OF OUCH
1003,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1004,,BODY,MENU,,BODY,BODY
1005,,I FEEL GOOD,FINAL,I feel good,,BODY
1006,,OUCH,FINAL,Ouch,,BODY
1008,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1009,,BODY,MENU,,BODY,BODY
1010,,OUCH,FINAL,Ouch,,BODY
1011,,I FEEL GOOD,FINAL,I feel good,,BODY
1012,,I FEEL GOOD,FINAL,I feel good,,BODY
1013,,I FEEL GOOD,FINAL,I feel good,,BODY
1014,,NO,FINAL,No,,BODY
1015,,YES,FINAL,Yes,,BODY
1016,,YES,FINAL,Yes,,BODY
1017,,NO,FINAL,No,,BODY
1018,,NO,FINAL,No,,BODY
1019,,NO,FINAL,No,,BODY
1020,,YES,FINAL,Yes,,BODY
1021,,NO,FINAL,No,,BODY
1022,,YES,FINAL,Yes,,BODY
1023,,NO,FINAL,No,,BODY
1024,,YES,FINAL,Yes,,BODY
1025,,I'M NOT SURE,FINAL,I'm not sure,,BODY
1026,,NO,FINAL,No,,BODY
1028,,YES,FINAL,Yes,,BODY
1029,,NO,FINAL,No,,BODY
1030,,YES,FINAL,Yes,,BODY
1031,,YES,FINAL,Yes,,BODY
1032,,YES,FINAL,Yes,,BODY
1033,,NO,FINAL,No,,BODY
1035,,NO,FINAL,No,,BODY
1036,,YES,FINAL,Yes,,BODY
1037,,NO,FINAL,No,,BODY
1038,,YES,FINAL,Yes,,BODY
1039,,YES,FINAL,Yes,,BODY
1040,,YES,FINAL,Yes,,BODY
1041,,NO,FINAL,No,,BODY
1042,,YES,FINAL,Yes,,BODY
1043,,YES,FINAL,Yes,,BODY
1044,,YES,FINAL,Yes,,BODY
1045,,NO,FINAL,No,,BODY
1046,,YES,FINAL,Yes,,BODY
1047,,NO,FINAL,No,,BODY
1048,,YES,FINAL,Yes,,BODY
1049,,NO,FINAL,No,,BODY
1050,,YES,FINAL,Yes,,BODY
1051,,NO,FINAL,No,,BODY
1052,,YES,FINAL,Yes,,BODY
1053,,SOMETHING ELSE,FINAL,Something else,,BODY
1054,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1055,,TUMMY,FINAL,Tummy,,ABOUT ME
1056,,BACK,FINAL,Back,,ABOUT ME
1057,,I FEEL GOOD,FINAL,I feel good,,ABOUT ME
1058,,I FEEL GOOD,FINAL,I feel good,,ABOUT ME
1059,,I FEEL GOOD,FINAL,I feel good,,ABOUT ME
1060,,MEDICINE,FINAL,Medicine,,ABOUT ME
1061,,SICK OUCH ANTIBIOTICS,FINAL,Sick ouch antibiotics,,ABOUT ME
1062,,SICK OUCH ANTIBIOTICS,FINAL,Sick ouch antibiotics,,ABOUT ME
1063,,TREAT SYRINGE,FINAL,Treat syringe,,ABOUT ME
1064,,TO PLAY,MENU,,TO PLAY,TO PLAY
1065,,LEAF WRESTLE,FINAL,Leaf wrestle,,TO PLAY
1066,,SNUGGLE,FINAL,Snuggle,,TO PLAY
1067,,BOOK,FINAL,Book,,TO PLAY
1069,,SEASONAL,MENU,,SEASONAL,SEASONAL
1070,,FALL,FINAL,Fall,,SEASONAL
1071,,CARTOONS,FINAL,Cartoons,,SEASONAL
1072,,CARTOONS,FINAL,Cartoons,,SEASONAL
1074,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1075,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1076,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1077,,BODY,MENU,,BODY,BODY
1078,,WING,FINAL,Wing,,BODY
1079,,WING,FINAL,Wing,,BODY
1080,,OUCH,FINAL,Ouch,,BODY
1081,,OUCH,FINAL,Ouch,,BODY
1082,,OUCH,FINAL,Ouch,,BODY
1083,,I FEEL GOOD,FINAL,I feel good,,BODY
1084,,I FEEL GOOD,FINAL,I feel good,,BODY
1085,,I FEEL GOOD,FINAL,I feel good,,BODY
1086,,I FEEL GOOD,FINAL,I feel good,,BODY
1087,,I FEEL GOOD,FINAL,I feel good,,BODY
1088,,I FEEL GOOD,FINAL,I feel good,,BODY
1089,,TUMMY,FINAL,Tummy ,,BODY
1090,,TUMMY,FINAL,Tummy ,,BODY
1091,,TUMMY,FINAL,Tummy ,,BODY
1092,,TUMMY,FINAL,Tummy ,,BODY
1093,,TUMMY,FINAL,Tummy ,,BODY
1094,,OUCH,FINAL,Ouch,,BODY
1095,,OUCH,FINAL,Ouch,,BODY
1096,,FOOT,FINAL,Foot,,BODY
1097,,FOOT,FINAL,Foot,,BODY
1098,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
1099,,WALK,FINAL,Walk,,DESCRIPTIONS AND PREFERENCES
1100,,ELLIE,FINAL,Ellie,,DESCRIPTIONS AND PREFERENCES
1101,,RUN,FINAL,Run,,DESCRIPTIONS AND PREFERENCES
1102,,RUN,FINAL,Run,,DESCRIPTIONS AND PREFERENCES
1103,,TO PLAY,MENU,,TO PLAY,TO PLAY
1104,,SNUGGLE,FINAL,Snuggle,,TO PLAY
1105,,TYPING,FINAL,Typing,,TO PLAY
1106,,T,FINAL,T ,,TO PLAY
1107,,L,FINAL,L,,TO PLAY
1108,,L,FINAL,L,,TO PLAY
1109,,T,FINAL,T,,TO PLAY
1110,,T,FINAL,T,,TO PLAY
1111,,T,FINAL,T,,TO PLAY
1112,,T,FINAL,T,,TO PLAY
1114,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1115,,FEELINGS,MENU,,FEELINGS,FEELINGS
1116,,MAD,FINAL,Mad,,FEELINGS
1117,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,FEELINGS
1118,,I FELT MAD,FINAL,I felt mad,,FEELINGS
1119,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,FEELINGS
1120,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,FEELINGS
1121,,I WANT TO FEEL MAD,FINAL,I want to feel mad,,FEELINGS
1122,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
1123,,OPPOSITES,MENU,,OPPOSITES,OPPOSITES
1124,,HIGH UP,FINAL,High up,,OPPOSITES
1125,,BROKEN,FINAL,Broken,,OPPOSITES
1126,,BROKEN,FINAL,Broken,,OPPOSITES
1127,,HIGH UP,FINAL,High up,,OPPOSITES
1128,,FIX,FINAL,Fix,,OPPOSITES
1129,,FIX,FINAL,Fix,,OPPOSITES
1130,,HIGH UP,FINAL,High up,,OPPOSITES
1131,,BIG,FINAL,Big,,OPPOSITES
1132,,BIG,FINAL,Big,,OPPOSITES
1133,,EASY,FINAL,Easy,,OPPOSITES
1134,,BIG,FINAL,Big,,OPPOSITES
1135,,LITTLE,FINAL,Little,,OPPOSITES
1136,,BIG,FINAL,Big,,OPPOSITES
1137,,OUT,FINAL,Out,,OPPOSITES
1138,,HIGH UP,FINAL,High up,,OPPOSITES
1139,,HIGH UP,FINAL,High up,,OPPOSITES
1140,,OUT,FINAL,Out,,OPPOSITES
1141,,BIG,FINAL,Big,,OPPOSITES
1142,,BROKEN,FINAL,Broken,,OPPOSITES
1143,,FIX,FINAL,Fix,,OPPOSITES
1144,,BROKEN,FINAL,Broken,,OPPOSITES
1145,,DARK,FINAL,Dark,,OPPOSITES
1146,,DARK,FINAL,Dark,,OPPOSITES
1147,,LIGHT,FINAL,Light,,OPPOSITES
1148,,FIX,FINAL,Fix,,OPPOSITES
1149,,HIGH UP,FINAL,High up,,OPPOSITES
1150,,DARK,FINAL,Dark,,OPPOSITES
1151,,LIGHT,FINAL,Light,,OPPOSITES
1152,,MEMORY AND TIME,MENU,,MEMORY AND TIME,MEMORY AND TIME
1153,,TIME,FINAL,Time,,MEMORY AND TIME
1154,,YESTERDAY,FINAL,Yesterday,,MEMORY AND TIME
1155,,PAST,FINAL,Past,,MEMORY AND TIME
1156,,YESTERDAY,FINAL,Yesterday,,MEMORY AND TIME
1157,,YESTERDAY,FINAL,Yesterday,,MEMORY AND TIME
1158,,BODY,MENU,,BODY,BODY
1159,,BACK,FINAL,Back,,BODY
1160,,I FEEL GOOD,FINAL,I feel good,,BODY
1161,,I FEEL GOOD,FINAL,I feel good,,BODY
1162,,BACK,FINAL,Back,,BODY
1163,,BACK,FINAL,Back,,BODY
1164,,I FEEL GOOD,FINAL,I feel good,,BODY
1165,,YESTERDAY,FINAL,Yesterday,,BODY
1166,,YESTERDAY,FINAL,Yesterday,,BODY
1167,,YESTERDAY,FINAL,Yesterday,,BODY
1168,,PAST,FINAL,Past,,BODY
1169,,SAD,FINAL,Sad,,BODY
1170,,TODAY,FINAL,Today,,BODY
1171,,TODAY,FINAL,Today,,BODY
1172,,NO LIKE,FINAL,No like,,BODY
1173,,YESTERDAY,FINAL,Yesterday,,BODY
1174,,TOMORROW,FINAL,Tomorrow,,BODY
1175,,YESTERDAY,FINAL,Yesterday,,BODY
1176,,YESTERDAY,FINAL,Yesterday,,BODY
1177,,YESTERDAY,FINAL,Yesterday,,BODY
1178,,SAD,FINAL,Sad,,BODY
1179,,YESTERDAY,FINAL,Yesterday,,BODY
1180,,YESTERDAY,FINAL,Yesterday,,BODY
1181,,YESTERDAY,FINAL,Yesterday,,BODY
1182,,YESTERDAY,FINAL,Yesterday,,BODY
1183,,YESTERDAY,FINAL,Yesterday,,BODY
1184,,PAST,FINAL,Past,,BODY
1185,,YESTERDAY,FINAL,Yesterday,,BODY
1186,,YESTERDAY,FINAL,Yesterday,,BODY
1187,,YESTERDAY,FINAL,Yesterday,,BODY
1188,,YESTERDAY,FINAL,Yesterday,,BODY
1189,,PAST,FINAL,Past,,BODY
1190,,YESTERDAY,FINAL,Yesterday,,BODY
1191,,YESTERDAY,FINAL,Yesterday,,BODY
1193,,LOOK AT PICTURES,FINAL,Look at pictures,,BODY
1195,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1197,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1198,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
1199,,WARM,MENU,,WARM,WARM
1200,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
1201,,WARM OUTSIDE,FINAL,Warm outside,,WARM
1202,,TALK ABOUT,FINAL,Talk about,,WARM
1203,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
1204,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
1205,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
1206,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
1207,,I WANT TO FEEL WARM,FINAL,I want to feel warm,,WARM
1208,,I FEEL WARM,FINAL,I feel warm,,WARM
1209,,TALK ABOUT,FINAL,Talk about,,WARM
1210,,YES,FINAL,Yes,,WARM
1211,,YES,FINAL,Yes,,WARM
1212,,YES,FINAL,Yes,,WARM
1213,,YES,FINAL,Yes,,WARM
1214,,NO,FINAL,No,,WARM
1215,,YES,FINAL,Yes,,WARM
1216,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1217,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
1218,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1219,,BODY,MENU,,BODY,BODY
1220,,WING,FINAL,Wing,,BODY
1221,,I FEEL GOOD,FINAL,I feel good,,BODY
1222,,OUCH,FINAL,Ouch,,BODY
1223,,BACK,FINAL,Back,,BODY
1224,,I FEEL GOOD,FINAL,I feel good,,BODY
1225,,YES,FINAL,Yes,,BODY
1226,,YES,FINAL,Yes,,BODY
1227,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
1228,,ELLIE,FINAL,Ellie,,EXPERIENCE
1229,,ELLIE,FINAL,Ellie,,EXPERIENCE
1230,,MOM,FINAL,Mom,,EXPERIENCE
1231,,TOUCH,FINAL,Touch,,EXPERIENCE
1232,,TILLIE,FINAL,Tillie,,EXPERIENCE
1233,,MOM,FINAL,Mom,,EXPERIENCE
1234,,TASTE,FINAL,Taste,,EXPERIENCE
1235,,SMELL,FINAL,Smell,,EXPERIENCE
1236,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
1237,,READ,FINAL,Read,,EXPERIENCE
1238,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
1239,,TILLIE,FINAL,Tillie,,EXPERIENCE
1240,,TASTE,FINAL,Taste,,EXPERIENCE
1241,,TASTE,FINAL,Taste,,EXPERIENCE
1243,,ENTERTAINMENT,MENU,,ENTERTAINMENT,ENTERTAINMENT
1244,,ALEXA,MENU,,ALEXA,ALEXA
1245,,ALEXA VOLUME 5,FINAL,Alexa volume 5,,ALEXA
1246,,ALEXA VOLUME 5,FINAL,Alexa volume 5,,ALEXA
1247,,ALEXA PLAY HOOKED ON A FEELING ON PANDORA,FINAL,Alexa play hooked on a feeling on pandora,,ALEXA
1248,,ALEXA PLAY HANDEL,FINAL,Alexa play handel,,ALEXA
1250,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1251,,BODY,MENU,,BODY,BODY
1252,,WING,FINAL,Wing,,BODY
1253,,I FEEL GOOD,FINAL,I feel good,,BODY
1254,,OUCH,FINAL,Ouch,,BODY
1255,,OUCH,FINAL,Ouch,,BODY
1256,,OUCH,FINAL,Ouch,,BODY
1257,,I FEEL GOOD,FINAL,I feel good,,BODY
1258,,WING,FINAL,Wing,,BODY
1259,,YESTERDAY,FINAL,Yesterday,,BODY
1260,,YESTERDAY,FINAL,Yesterday,,BODY
1261,,YESTERDAY,FINAL,Yesterday,,BODY
1262,,YESTERDAY,FINAL,Yesterday,,BODY
1263,,TODAY,FINAL,Today,,BODY
1264,,TODAY,FINAL,Today,,BODY
1265,,TODAY,FINAL,Today,,BODY
1266,,TODAY,FINAL,Today,,BODY
1267,,YESTERDAY,FINAL,Yesterday,,BODY
1268,,YESTERDAY,FINAL,Yesterday,,BODY
1269,,TODAY,FINAL,Today,,BODY
1270,,TODAY,FINAL,Today,,BODY
1271,,TODAY,FINAL,Today,,BODY
1272,,TOMORROW,FINAL,Tomorrow,,BODY
1273,,TODAY,FINAL,Today,,BODY
1274,,YESTERDAY,FINAL,Yesterday,,BODY
1275,,YESTERDAY,FINAL,Yesterday,,BODY
1276,,YESTERDAY,FINAL,Yesterday,,BODY
1277,,TOMORROW,FINAL,Tomorrow,,BODY
1278,,TOMORROW,FINAL,Tomorrow,,BODY
1279,,NO LIKE,FINAL,No like,,BODY
1280,,LIKE,FINAL,Like,,BODY
1281,,FUTURE,FINAL,Future,,BODY
1282,,TODAY,FINAL,Today,,BODY
1283,,YESTERDAY,FINAL,yesterday,,BODY
1285,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1286,,FEELINGS,MENU,,FEELINGS,FEELINGS
1287,,AFRAID,FINAL,Afraid,,FEELINGS
1288,,I WANT TO FEEL AFRAID,FINAL,I want to feel afraid,,FEELINGS
1289,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS
1290,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS
1291,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS
1292,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS
1293,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS
1294,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS
1295,,I WILL FEEL AFRAID,FINAL,I will feel afraid,,FEELINGS
1296,,I'M NOT SURE,FINAL,I'm not sure,,FEELINGS
1297,,YES,FINAL,Yes,,FEELINGS
1298,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1299,,FEELINGS,MENU,,FEELINGS,FEELINGS
1300,,HAPPY,FINAL,Happy,,FEELINGS
1301,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1302,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1303,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1304,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1305,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1306,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1307,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1308,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1309,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,FEELINGS
1310,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1311,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1312,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1313,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1314,,I WANT TO FEEL HAPPY,FINAL,I want to feel happy,,FEELINGS
1315,,I FEEL HAPPY,FINAL,I feel happy,,FEELINGS
1316,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1317,,MAD,FINAL,Mad,FEELINGS,FEELINGS
1318,,I FEEL MAD,FINAL,I feel mad,,FEELINGS
1319,,I FEEL MAD,FINAL,I feel mad,,FEELINGS
1320,,I FEEL MAD,FINAL,I feel mad,,FEELINGS
1321,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1322,,BODY,MENU,,BODY,BODY
1323,,TUMMY,FINAL,Tummy,,BODY
1324,,I FEEL GOOD,FINAL,I feel good,,BODY
1325,,OUCH,FINAL,Ouch,,BODY
1326,,OUCH,FINAL,Ouch,,BODY
1327,,OUCH,FINAL,Ouch,,BODY
1328,,I FEEL GOOD,FINAL,I feel good,,BODY
1329,,I FEEL GOOD,FINAL,I feel good,,BODY
1330,,OUCH,FINAL,Ouch,,BODY
1331,,OUCH,FINAL,Ouch,,BODY
1332,,I FEEL GOOD,FINAL,I feel good,,BODY
1333,,BACK,FINAL,Back,,BODY
1334,,OUCH,FINAL,Ouch,,BODY
1335,,I FEEL GOOD,FINAL,I feel good,,BODY
1336,,BACK,FINAL,Back,,BODY
1337,,OUCH,FINAL,Ouch,,BODY
1338,,OUCH,FINAL,Ouch,,BODY
1339,,PAST,FINAL,Past,,BODY
1340,,PAST,FINAL,Past,,BODY
1341,,OUCH,FINAL,Ouch,,BODY
1342,,OUCH,FINAL,Ouch,,BODY
1343,,I FEEL GOOD,FINAL,I feel good,,BODY
1344,,I FEEL GOOD,FINAL,I feel good,,BODY
1345,,TODAY,FINAL,Today,,BODY
1346,,I FEEL GOOD,FINAL,I feel good,,BODY
1347,,OUCH,FINAL,Ouch,,BODY
1348,,OUCH,FINAL,Ouch,,BODY
1349,,I FEEL GOOD,FINAL,I feel good,,BODY
1350,,PAST,FINAL,Past,,BODY
1351,,OUCH,FINAL,Ouch,,BODY
1352,,I FEEL GOOD,FINAL,I feel good,,BODY
1353,,HEAD,FINAL,Head,,BODY
1354,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1355,,BODY,MENU,,BODY,BODY
1356,,I FEEL GOOD,FINAL,I feel good,,BODY
1357,,I FEEL GOOD,FINAL,I feel good,,BODY
1358,,I FEEL GOOD,FINAL,I feel good,,BODY
1359,,I FEEL GOOD,FINAL,I feel good,,BODY
1360,,TODAY,FINAL,Today,,BODY
1361,,I FEEL GOOD,FINAL,I feel good,,BODY
1362,,OUCH,FINAL,Ouch,,BODY
1363,,I FEEL GOOD,FINAL,I feel good,,BODY
1364,,TODAY,FINAL,Today,,BODY
1365,,I FEEL GOOD,FINAL,I feel good,,BODY
1366,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
1367,,OPPOSITES,MENU,,OPPOSITES,OPPOSITES
1368,,DARK,FINAL,Dark,,OPPOSITES
1369,,DARK,FINAL,Dark,,OPPOSITES
1370,,BROKEN,FINAL,Broken,,OPPOSITES
1371,,FIX,FINAL,Fix,,OPPOSITES
1372,,DARK,FINAL,Dark,,OPPOSITES
1373,,DARK,FINAL,Dark,,OPPOSITES
1374,,FIX,FINAL,Fix,,OPPOSITES
1375,,LIGHT,FINAL,Light,,OPPOSITES
1376,,FIX,FINAL,Fix,,OPPOSITES
1377,,DARK,FINAL,Dark,,OPPOSITES
1378,,DARK,FINAL,Dark,,OPPOSITES
1379,,DOWN LOW,FINAL,Down low,,OPPOSITES
1380,,LIGHT,FINAL,Light,,OPPOSITES
1381,,FIX,FINAL,Fix,,OPPOSITES
1382,,DARK,FINAL,Dark,,OPPOSITES
1383,,LIGHT,FINAL,Light,,OPPOSITES
1384,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES
1385,,GOLF CART RIDE,FINAL,Golf Cart Ride,,OPPOSITES
1386,,LIKE,FINAL,Like,,OPPOSITES
1387,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES
1388,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES
1389,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES
1390,,GOLF CART RIDE,FINAL,Golf Cart Ride,,OPPOSITES
1391,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES
1392,,NO LIKE,FINAL,No like,,OPPOSITES
1393,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES
1394,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES
1395,,RIVER AVIARY,FINAL,River aviary,,OPPOSITES
1396,,GOLF CART RIDE,FINAL,Golf Cart Ride,,OPPOSITES
1397,,GOLF CART RIDE,FINAL,Golf Cart Ride,,OPPOSITES
1398,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES
1399,,OUTSIDE AVIARY,FINAL,Outside aviary,,OPPOSITES
1400,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1401,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
1402,,HOT,FINAL,Hot,,TEMPERATURE
1403,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,TEMPERATURE
1404,,COOL,FINAL,Cool,,TEMPERATURE
1405,,LIKE,FINAL,Like ,,TEMPERATURE
1406,,I FELT COOL,FINAL,I felt cool,,TEMPERATURE
1407,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,TEMPERATURE
1408,,I WANT TO FEEL COOL,FINAL,I want to feel cool,,TEMPERATURE
1409,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1410,,MEMORY AND TIME,MENU,,MEMORY AND TIME,MEMORY AND TIME
1411,,TIME,MENU,,TIME,TIME
1412,,TIME,FINAL,Time,,TIME
1413,,YESTERDAY,FINAL,Yesterday,,TIME
1414,,FUTURE,FINAL,Future,,TIME
1415,,YESTERDAY,FINAL,Yesterday,,TIME
1416,,YESTERDAY,FINAL,Yesterday,,TIME
1417,,TODAY,FINAL,Today,,TIME
1418,,YESTERDAY,FINAL,Yesterday,,TIME
1419,,TODAY,FINAL,Today,,TIME
1420,,TODAY,FINAL,Today,,TIME
1421,,YESTERDAY,FINAL,Yesterday,,TIME
1422,,YESTERDAY,FINAL,Yesterday,,TIME
1423,,YESTERDAY,FINAL,Yesterday,,TIME
1424,,YESTERDAY,FINAL,Yesterday,,TIME
1425,,HAPPY,FINAL,Happy,,TIME
1426,,TOMORROW,FINAL,Tomorrow,,TIME
1427,,YESTERDAY,FINAL,Yesterday,,TIME
1428,,YESTERDAY,FINAL,Yesterday,,TIME
1429,,YESTERDAY,FINAL,Yesterday,,TIME
1430,,YESTERDAY,FINAL,Yesterday,,TIME
1431,,TOMORROW,FINAL,Tomorrow,,TIME
1432,,TODAY,FINAL,Today,,TIME
1433,,TOMORROW,FINAL,Tomorrow,,TIME
1434,,PAST,FINAL,Past,,TIME
1435,,HAPPY,FINAL,Happy,,TIME
1436,,HAPPY,FINAL,Happy,,TIME
1437,,HAPPY,FINAL,Happy,,TIME
1438,,TALK ABOUT,FINAL,Talk About,,TIME
1439,,TOMORROW,FINAL,Tomorrow,,TIME
1440,,YESTERDAY,FINAL,Yesterday,,TIME
1441,,YESTERDAY,FINAL,Yesterday,,TIME
1442,,TOMORROW,FINAL,Tomorrow,,TIME
1443,,YESTERDAY,FINAL,Yesterday,,TIME
1444,,TODAY,FINAL,Today,,TIME
1445,,YESTERDAY,FINAL,Yesterday,,TIME
1447,,EXPERIENCE,MENU,,EXPERIENCE,EXPERIENCE
1448,,TOUCH,FINAL,Touch,,EXPERIENCE
1449,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
1450,,TASTE,FINAL,Taste,,EXPERIENCE
1451,,TOUCH,FINAL,Touch,,EXPERIENCE
1452,,MOM,FINAL,Mom,,EXPERIENCE
1453,,SEE,FINAL,See,,EXPERIENCE
1454,,ISABELLE,FINAL,Isabelle,,EXPERIENCE
1456,,OUCH,FINAL,Ouch,,EXPERIENCE
1457,,OUCH,FINAL,ouch,,EXPERIENCE
1458,,I FEEL GOOD,FINAL,I feel good,,EXPERIENCE
1460,,ABOUT ME,MENU,,ABOUT ME,ABOUT ME
1461,,TEMPERATURE,MENU,,TEMPERATURE,TEMPERATURE
1462,,NIGHT STAR,FINAL,Night star,,TEMPERATURE
1463,,HOT,FINAL,Hot,,TEMPERATURE
1464,,I WANT TO FEEL HOT,FINAL,I want to feel hot,,TEMPERATURE
1465,,I FEEL HOT,FINAL,I feel hot,,TEMPERATURE
1468,,DESCRIPTIONS AND PREFERENCES,MENU,,DESCRIPTIONS AND PREFERENCES,DESCRIPTIONS AND PREFERENCES
1469,,PREFERENCES,MENU,,PREFERENCES,PREFERENCES
1470,,PREFERENCES,MENU,,PREFERENCES,PREFERENCES
1471,,PREFERENCES,MENU,,PREFERENCES,PREFERENCES
1472,,OPPOSITES,MENU,,OPPOSITES,OPPOSITES
1473,,LIGHT,FINAL,Light,,OPPOSITES
1474,,LIGHT,FINAL,Light,,OPPOSITES
1475,,HIGH UP,FINAL,High Up,,OPPOSITES
1476,,BROKEN,FINAL,Broken,,OPPOSITES
1477,,FIX,FINAL,Fix,,OPPOSITES
1478,,HIGH UP,FINAL,High Up,,OPPOSITES
1479,,BROKEN,FINAL,Broken,,OPPOSITES
1480,,FIX,FINAL,Fix,,OPPOSITES
1481,,DOWN LOW,FINAL,Down low,,OPPOSITES
1482,,DOWN LOW,FINAL,Down low,,OPPOSITES
1483,,DOWN LOW,FINAL,Down low,,OPPOSITES
1484,,DARK,FINAL,Dark,,OPPOSITES
1485,,DARK,FINAL,Dark,,OPPOSITES
1486,,DARK,FINAL,Dark,,OPPOSITES
1487,,FIX,FINAL,Fix,,OPPOSITES
1488,,MEMORY AND TIME,MENU,,MEMORY AND TIME,MEMORY AND TIME
1489,,REMEMBER,MENU,,REMEMBER,REMEMBER
1490,,TALK ABOUT,FINAL,Talk about,,REMEMBER
1491,,TALK ABOUT,FINAL,Talk about,,REMEMBER
1492,,LOOK AT PICTURES,FINAL,Look at pictures,,REMEMBER
1493,,TALK ABOUT,FINAL,Talk about,,REMEMBER
1494,,MOONLIGHT,FINAL,Moonlight,,REMEMBER
1495,,HAPPY,FINAL,Happy,,REMEMBER
